coef,std err,t,P>|t|,2.5 %,97.5 %,scenario,trim_value,learner,share_trimmed_top,share_trimmed_bottom,share_treated_pop,share_treated_sample,share_trim_orcl_top,share_trim_orcl_bottom,loss_ml_g0,loss_ml_g1,loss_ml_m,loss_g0,loss_g1,loss_m,bias,abs_bias,in_ci
-0.5376839231678684,0.12222352472028296,-4.399185217398987,1.0865806139041724e-05,-0.777237629683164,-0.2981302166525728,E,0.1,LogisticRegressionCV(),0.0,5.6000000000000005,43.8,45.76271186440678,2.6,8.4,0.9811873709752834,0.9390625228406825,,0.981187,0.939063,0.576257,-0.13768392316786837,0.13768392316786837,1
-0.4323878994656829,0.14383683191025487,-3.006099993466665,0.0026462196233957794,-0.7143029096601241,-0.15047288927124175,E,0.001,LogisticRegressionCV(),0.0,0.0,49.4,49.4,0.0,0.0,0.9550429208204682,1.0575524621782102,,0.955043,1.057552,0.568597,-0.03238789946568288,0.03238789946568288,1
-0.4323878994656829,0.14383683191025487,-3.006099993466665,0.0026462196233957794,-0.7143029096601241,-0.15047288927124175,E,0.01,LogisticRegressionCV(),0.0,0.0,49.4,49.4,0.0,0.4,0.9550429208204682,1.0575524621782102,,0.955043,1.057552,0.568597,-0.03238789946568288,0.03238789946568288,1
-0.4323878994656829,0.14383683191025487,-3.006099993466665,0.0026462196233957794,-0.7143029096601241,-0.15047288927124175,E,0.05,LogisticRegressionCV(),0.0,0.0,49.4,49.4,0.6,2.4,0.9550429208204682,1.0575524621782102,,0.955043,1.057552,0.568597,-0.03238789946568288,0.03238789946568288,1
-0.5228935246767228,0.12027743918814576,-4.347394891395874,1.377640535299579e-05,-0.758632973638195,-0.28715407571525053,E,0.1,LogisticRegressionCV(),1.0,0.6,49.4,49.390243902439025,3.5999999999999996,8.799999999999999,0.9473819030579116,1.0647623928842622,,0.947382,1.064762,0.571789,-0.12289352467672277,0.12289352467672277,1
-0.3717759210308287,0.14257441133302057,-2.6075921868086613,0.009118151435594815,-0.6512166323605484,-0.09233520970110903,E,0.001,LogisticRegressionCV(),0.0,0.0,52.2,52.2,0.0,0.0,1.0188912962555772,1.016213966169025,,1.018891,1.016214,0.575047,0.02822407896917134,0.02822407896917134,1
-0.3717759210308287,0.14257441133302057,-2.6075921868086613,0.009118151435594815,-0.6512166323605484,-0.09233520970110903,E,0.01,LogisticRegressionCV(),0.0,0.0,52.2,52.2,0.0,0.2,1.0188912962555772,1.016213966169025,,1.018891,1.016214,0.575047,0.02822407896917134,0.02822407896917134,1
-0.37475472804308096,0.1436689849240264,-2.608459496259788,0.009095077462673224,-0.6563407641896007,-0.09316869189656118,E,0.05,LogisticRegressionCV(),0.8,0.6,52.2,52.129817444219064,0.2,2.4,1.0196489079956548,1.0223579529515692,,1.019649,1.022358,0.582662,0.025245271956919058,0.025245271956919058,1
-0.41737440722947633,0.14215965960036647,-2.9359553082976038,0.003325222257721852,-0.6960022201006684,-0.1387465943582843,E,0.1,LogisticRegressionCV(),4.2,5.2,52.2,52.75938189845475,3.0,7.199999999999999,1.0331958527382588,1.0304475805141908,,1.033196,1.030448,0.610622,-0.017374407229476307,0.017374407229476307,1
-0.4436860437369718,0.13235723641773955,-3.352185764415866,0.0008017620148900678,-0.7031014602089946,-0.18427062726494903,E,0.001,LogisticRegressionCV(),0.0,0.0,47.8,47.8,0.0,0.2,1.0775169343293525,1.0638916902084221,,1.077517,1.063892,0.569054,-0.04368604373697177,0.04368604373697177,1
-0.4436860437369718,0.13235723641773955,-3.352185764415866,0.0008017620148900678,-0.7031014602089946,-0.18427062726494903,E,0.01,LogisticRegressionCV(),0.0,0.0,47.8,47.8,0.0,0.4,1.0775169343293525,1.0638916902084221,,1.077517,1.063892,0.569054,-0.04368604373697177,0.04368604373697177,1
-0.44279463903720867,0.13190740510153565,-3.3568595993255097,0.0007883313306038724,-0.7013284023303535,-0.1842608757440638,E,0.05,LogisticRegressionCV(),0.0,0.6,47.8,48.08853118712273,0.2,3.0,1.0753716528187625,1.0638916902084221,,1.075372,1.063892,0.572297,-0.04279463903720865,0.04279463903720865,1
-0.5034647208257481,0.13064162104202143,-3.8537850097849486,0.00011630573148862182,-0.7595175929500402,-0.24741184870145605,E,0.1,LogisticRegressionCV(),3.8,3.4000000000000004,47.8,47.8448275862069,3.8,7.199999999999999,1.0845396668694482,1.0905411372330878,,1.08454,1.090541,0.597284,-0.10346472082574809,0.10346472082574809,1
-0.47566493330520904,0.12206201726016226,-3.896911946747362,9.742702129855565e-05,-0.7149020910154336,-0.23642777559498457,E,0.001,LogisticRegressionCV(),0.0,0.0,46.6,46.6,0.0,0.0,0.9693617545639873,1.05371922883133,,0.969362,1.053719,0.567716,-0.07566493330520901,0.07566493330520901,1
-0.47566493330520904,0.12206201726016226,-3.896911946747362,9.742702129855565e-05,-0.7149020910154336,-0.23642777559498457,E,0.01,LogisticRegressionCV(),0.0,0.0,46.6,46.6,0.0,0.6,0.9693617545639873,1.05371922883133,,0.969362,1.053719,0.567716,-0.07566493330520901,0.07566493330520901,1
-0.4742548568077156,0.12280318689704395,-3.861910010571001,0.00011250400906943703,-0.7149446803126629,-0.2335650333027684,E,0.05,LogisticRegressionCV(),0.0,1.4000000000000001,46.6,47.26166328600406,0.2,2.1999999999999997,0.980788845569051,1.05371922883133,,0.980789,1.053719,0.575205,-0.0742548568077156,0.0742548568077156,1
-0.4713845826138964,0.12820617799883785,-3.6767696375612204,0.0002362061651000197,-0.7226640740871499,-0.22010509114064275,E,0.1,LogisticRegressionCV(),1.7999999999999998,6.6000000000000005,46.6,48.03493449781659,1.7999999999999998,6.4,0.9920855569435711,1.070121440307482,,0.992086,1.070121,0.591692,-0.07138458261389635,0.07138458261389635,1
-0.4172823388748643,0.13861702374775478,-3.010325338063848,0.0026096799354105474,-0.6889667130645971,-0.1455979646851316,E,0.001,LogisticRegressionCV(),0.0,0.0,48.0,48.0,0.0,0.0,1.023481726946426,0.9699960093268435,,1.023482,0.969996,0.581438,-0.0172823388748643,0.0172823388748643,1
-0.4172823388748643,0.13861702374775478,-3.010325338063848,0.0026096799354105474,-0.6889667130645971,-0.1455979646851316,E,0.01,LogisticRegressionCV(),0.0,0.0,48.0,48.0,0.0,0.4,1.023481726946426,0.9699960093268435,,1.023482,0.969996,0.581438,-0.0172823388748643,0.0172823388748643,1
-0.41617296985660396,0.13919057879503316,-2.989950709734778,0.0027902246810190597,-0.6889814912821535,-0.1433644484310544,E,0.05,LogisticRegressionCV(),0.2,0.0,48.0,47.89579158316633,0.6,3.5999999999999996,1.0234817269464258,0.9715233193473602,,1.023482,0.971523,0.582516,-0.016172969856603936,0.016172969856603936,1
-0.4034650420182608,0.13565756736417428,-2.9741432775007257,0.002938078516151286,-0.6693489882823587,-0.13758109575416294,E,0.1,LogisticRegressionCV(),2.1999999999999997,4.3999999999999995,48.0,49.03640256959314,3.4000000000000004,8.4,1.0068345252204731,0.9777436086063034,,1.006835,0.977744,0.595955,-0.0034650420182607555,0.0034650420182607555,1
-0.6018166402352404,0.20554202369604666,-2.927949377034452,0.003412055942354215,-1.0046716039889703,-0.19896167648151059,E,0.001,LogisticRegressionCV(),0.0,0.0,46.800000000000004,46.800000000000004,0.0,0.0,1.1289677798888134,1.1186181831398374,,1.128968,1.118618,0.516378,-0.20181664023524037,0.20181664023524037,1
-0.6018166402352404,0.20554202369604666,-2.927949377034452,0.003412055942354215,-1.0046716039889703,-0.19896167648151059,E,0.01,LogisticRegressionCV(),0.0,0.0,46.800000000000004,46.800000000000004,0.0,0.4,1.1289677798888134,1.1186181831398374,,1.128968,1.118618,0.516378,-0.20181664023524037,0.20181664023524037,1
-0.6057759466712178,0.21003372104931126,-2.884184233107002,0.003924290962917687,-1.0174344754668,-0.19411741787563552,E,0.05,LogisticRegressionCV(),0.6,4.2,46.800000000000004,48.319327731092436,1.0,4.8,1.142788473696704,1.1282294546031342,,1.142788,1.128229,0.533296,-0.2057759466712178,0.2057759466712178,1
-0.5458357873990506,0.13524453929873936,-4.035917385125348,5.438935375241435e-05,-0.8109102135302917,-0.2807613612678095,E,0.1,LogisticRegressionCV(),5.2,14.000000000000002,46.800000000000004,51.73267326732673,3.2,9.4,1.1507160253698878,1.1418104654939403,,1.150716,1.14181,0.579663,-0.14583578739905056,0.14583578739905056,1
-0.35849388721366726,0.10649999044137708,-3.3661400881627332,0.0007622798524410628,-0.5672300328326263,-0.14975774159470817,E,0.001,LogisticRegressionCV(),0.0,0.0,43.4,43.4,0.0,0.0,1.0321941103193073,0.9596928529005738,,1.032194,0.959693,0.567353,0.04150611278633276,0.04150611278633276,1
-0.35849388721366726,0.10649999044137708,-3.3661400881627332,0.0007622798524410628,-0.5672300328326263,-0.14975774159470817,E,0.01,LogisticRegressionCV(),0.0,0.0,43.4,43.4,0.0,0.2,1.0321941103193073,0.9596928529005738,,1.032194,0.959693,0.567353,0.04150611278633276,0.04150611278633276,1
-0.35374799167635046,0.10722490569226394,-3.2991214997344844,0.000969879230228379,-0.5639049450788916,-0.1435910382738093,E,0.05,LogisticRegressionCV(),0.2,1.6,43.4,43.9918533604888,1.2,2.8000000000000003,1.0305466665833967,0.9598997612008812,,1.030547,0.9599,0.57707,0.04625200832364956,0.04625200832364956,1
-0.3546436318538467,0.11113786702036747,-3.1910242778804956,0.0014176936682967485,-0.5724698485323687,-0.13681741517532459,E,0.1,LogisticRegressionCV(),1.2,5.0,43.4,44.776119402985074,3.0,7.000000000000001,1.0406094282863594,0.9613147353587455,,1.040609,0.961315,0.594372,0.04535636814615335,0.04535636814615335,1
-0.5309540065851475,0.15327022364546175,-3.4641693210634834,0.0005318716148988128,-0.8313581248326518,-0.23054988833764306,E,0.001,LogisticRegressionCV(),0.0,0.0,48.8,48.8,0.0,0.0,1.100482139729421,1.0237226422319896,,1.100482,1.023723,0.585715,-0.13095400658514744,0.13095400658514744,1
-0.5309540065851475,0.15327022364546175,-3.4641693210634834,0.0005318716148988128,-0.8313581248326518,-0.23054988833764306,E,0.01,LogisticRegressionCV(),0.0,0.0,48.8,48.8,0.0,0.4,1.100482139729421,1.0237226422319896,,1.100482,1.023723,0.585715,-0.13095400658514744,0.13095400658514744,1
-0.5325667107993399,0.15446360120894428,-3.4478460079338187,0.0005650761104131212,-0.8353098060912283,-0.22982361550745156,E,0.05,LogisticRegressionCV(),0.2,0.4,48.8,48.89336016096579,0.6,3.8,1.103221792619396,1.0167571778093458,,1.103222,1.016757,0.58896,-0.1325667107993399,0.1325667107993399,1
-0.4428003901570594,0.1535562919707657,-2.883635600170395,0.003931133579157757,-0.7437651920192773,-0.14183558829484155,E,0.1,LogisticRegressionCV(),2.8000000000000003,2.8000000000000003,48.8,48.940677966101696,3.5999999999999996,8.6,1.101015243741186,1.0289071481682692,,1.101015,1.028907,0.599774,-0.04280039015705939,0.04280039015705939,1
-0.5205294803461495,0.13447387900343089,-3.870859413023023,0.00010845232801318702,-0.7840934400542711,-0.256965520638028,E,0.001,LogisticRegressionCV(),0.0,0.0,47.0,47.0,0.0,0.0,1.0072473390777807,1.0427198658429837,,1.007247,1.04272,0.597178,-0.12052948034614952,0.12052948034614952,1
-0.5205294803461495,0.13447387900343089,-3.870859413023023,0.00010845232801318702,-0.7840934400542711,-0.256965520638028,E,0.01,LogisticRegressionCV(),0.0,0.0,47.0,47.0,0.0,0.8,1.0072473390777807,1.0427198658429837,,1.007247,1.04272,0.597178,-0.12052948034614952,0.12052948034614952,1
-0.5178638849039401,0.13502317263762895,-3.8353704389228604,0.00012537518428183724,-0.7825044403520269,-0.25322332945585324,E,0.05,LogisticRegressionCV(),0.2,0.0,47.0,46.893787575150306,1.4000000000000001,3.2,1.0072473390777807,1.0439395230912847,,1.007247,1.04394,0.598275,-0.11786388490394006,0.11786388490394006,1
-0.43852136309282114,0.12331382647788529,-3.556141072075678,0.0003763420459354675,-0.680212021785298,-0.19683070440034428,E,0.1,LogisticRegressionCV(),1.6,1.2,47.0,46.913580246913575,3.8,8.4,1.0135802700623573,1.0550753160602544,,1.01358,1.055075,0.606778,-0.038521363092821115,0.038521363092821115,1
-0.36309696750875226,0.11580680050099038,-3.1353682679943056,0.001716384953430842,-0.5900741256555084,-0.13611980936199602,E,0.001,LogisticRegressionCV(),0.0,0.0,49.6,49.6,0.0,0.0,1.0057053191441205,0.9431006068237612,,1.005705,0.943101,0.568196,0.03690303249124777,0.03690303249124777,1
-0.36309696750875226,0.11580680050099038,-3.1353682679943056,0.001716384953430842,-0.5900741256555084,-0.13611980936199602,E,0.01,LogisticRegressionCV(),0.0,0.0,49.6,49.6,0.0,0.2,1.0057053191441205,0.9431006068237612,,1.005705,0.943101,0.568196,0.03690303249124777,0.03690303249124777,1
-0.3052634776224582,0.10294411036561175,-2.9653321257359737,0.003023563127669042,-0.5070302263595737,-0.1034967288853427,E,0.05,LogisticRegressionCV(),0.2,0.4,49.6,49.899396378269614,0.4,2.8000000000000003,1.0086307649254487,0.9431006068237612,,1.008631,0.943101,0.565099,0.09473652237754182,0.09473652237754182,1
-0.2837976227759569,0.09986547231669587,-2.841799234433807,0.0044859731455238906,-0.4795303518157626,-0.08806489373615117,E,0.1,LogisticRegressionCV(),1.7999999999999998,3.4000000000000004,49.6,50.84388185654009,2.0,8.0,0.9882982297810373,0.9533980575702502,,0.988298,0.953398,0.583318,0.11620237722404314,0.11620237722404314,1
-0.35081194751877137,0.13454195027372123,-2.6074540082484003,0.00912183237157985,-0.6145093244650439,-0.08711457057249888,E,0.001,LogisticRegressionCV(),0.0,0.0,47.8,47.8,0.0,0.0,0.912686589011524,1.0135953921764496,,0.912687,1.013595,0.570674,0.04918805248122865,0.04918805248122865,1
-0.35081194751877137,0.13454195027372123,-2.6074540082484003,0.00912183237157985,-0.6145093244650439,-0.08711457057249888,E,0.01,LogisticRegressionCV(),0.0,0.0,47.8,47.8,0.0,0.4,0.912686589011524,1.0135953921764496,,0.912687,1.013595,0.570674,0.04918805248122865,0.04918805248122865,1
-0.3561015753813146,0.1352719010320409,-2.6324874025165608,0.008476216632815364,-0.6212296295243813,-0.09097352123824787,E,0.05,LogisticRegressionCV(),0.2,0.6,47.8,47.983870967741936,0.6,1.6,0.9132847835356488,1.0125266237646307,,0.913285,1.012527,0.574918,0.04389842461868543,0.04389842461868543,1
-0.3648860551746533,0.13326324765733938,-2.7380846676713677,0.006179816366606124,-0.6260772210458803,-0.10369488930342635,E,0.1,LogisticRegressionCV(),3.4000000000000004,4.6,47.8,48.26086956521739,2.4,5.800000000000001,0.9340742357942151,1.0203085980749942,,0.934074,1.020309,0.591828,0.03511394482534674,0.03511394482534674,1
-0.3426372022192764,0.1257894225812635,-2.7238951828236844,0.006451697865648008,-0.5891799401146423,-0.09609446432391056,E,0.001,LogisticRegressionCV(),0.0,0.0,48.199999999999996,48.199999999999996,0.0,0.2,1.059554721356211,0.951602306606019,,1.059555,0.951602,0.57361,0.05736279778072362,0.05736279778072362,1
-0.3426372022192764,0.1257894225812635,-2.7238951828236844,0.006451697865648008,-0.5891799401146423,-0.09609446432391056,E,0.01,LogisticRegressionCV(),0.0,0.0,48.199999999999996,48.199999999999996,0.0,0.2,1.059554721356211,0.951602306606019,,1.059555,0.951602,0.57361,0.05736279778072362,0.05736279778072362,1
-0.3376054976672565,0.1266433823443217,-2.6657965968515027,0.007680614762732287,-0.5858219659424628,-0.0893890293920502,E,0.05,LogisticRegressionCV(),0.4,0.4,48.199999999999996,48.185483870967744,0.6,3.2,1.0598656399987716,0.9524311643857907,,1.059866,0.952431,0.577898,0.06239450233274352,0.06239450233274352,1
-0.3088374562058027,0.12862695991560444,-2.401032072968522,0.016348903481228066,-0.5609416650812646,-0.05673324733034085,E,0.1,LogisticRegressionCV(),1.6,2.6,48.199999999999996,48.643006263048015,2.8000000000000003,6.800000000000001,1.0777835541553424,0.9385179099732952,,1.077784,0.938518,0.595399,0.0911625437941973,0.0911625437941973,1
